nom,region,departement,sous_prefecture,latitude,longitude,population
"Abévé","","","","5.9105208","-4.744701",""
"Kanga Nianzè","","","","5.9316981","-4.7921142",""
"Niandia Mafia","","","","5.9170027","-4.7965736",""
"Djinandjikro","","","","6.736308","-4.4896504",""
"Assika-N'Ziblékro","","","","6.8676674","-4.3213246",""
"Bangokro","","","","6.7563127","-4.5550944",""
"Kouadianikro","","","","6.7741312","-4.5406761",""
"Aboudé Mendeké","","","","5.897563","-4.534843",""
"Amanikro","","","","6.1780268","-4.6375413",""
"Ahiérémou","","","","6.217769","-4.930117",""
"Ahouaty","","","","6.1096","-4.973039",""
"Akoungou","","","","5.6653333","-4.7807751",""
"Aké-Béfiat","","","","5.665225","-4.175436",""
"Amangbo","","","","6.0207785","-4.3686847",""
"Amani Ménou","","","","6.083595","-4.983302",""
"Ananguié","","","","6.0779009","-4.4711723",""
"Andepo","","","","5.946227","-4.424831",""
"Anediou Massi","","","","5.572378","-4.489475",""
"Aoua","","","","5.793798","-4.812009",""
"Arraguié","","","","6.013167","-4.1455987",""
"Assabou","","","","6.255152","-4.930189",""
"Assareobou","","","","5.566452","-4.4647927",""
"Ottopé 2","","","","5.697891","-4.317103",""
"Ottopé 1","","","","5.699865","-4.299959",""
"Attinguié","","","","6.066942","-4.5515715",""
"Ellibou-Badasso","","","","5.6867333","-4.5115118",""
"Bakanou B","","","","5.61565","-4.613744",""
"Bakriokronou","","","","5.578391","-4.442256",""
"Banguié I","","","","5.901594","-4.200537",""
"Batché Yedé","","","","5.570839","-4.49226",""
"Bonikro","","","","6.386756","-5.22592",""
"Botindé","","","","5.778095","-4.755241",""
"Broubrou","","","","5.724767","-4.823703",""
"Bécédi","","","","5.641668","-4.582164",""
"Canfo","","","","5.903215","-4.351801",""
"Taboitien","","","","5.9381635","-4.8398663",""
"Dengbé","","","","5.707607","-4.289857",""
"Douo","","","","5.547569","-4.499247",""
"Déguié","","","","5.9903355","-4.4938807",""
"Ekissi","","","","5.9380334","-4.3053804",""
"Elévi","","","","5.651593","-4.192318",""
"Ery-Makouguié I","","","","5.890616","-4.194041",""
"Ery-Makouguié II","","","","5.904576","-4.170836",""
"Galégoua","","","","6.236376","-4.828723",""
"Gbalekro","","","","5.9496464","-4.2781488",""
"Gouabo","","","","5.997409","-4.320711",""
"Hiemien-Migue","","","","6.2774865","-4.6767427",""
"Kokoti-Kouamékro","","","","6.2862546","-5.0404401",""
"Kotiéssou","","","","6.178267","-5.061234",""
"Kouankro","","","","5.983646","-4.48266",""
"Koyékro","","","","6.152527","-4.745674",""
"Ahiroa","","","","6.1582328","-4.6605288",""
"Kravassou","","","","6.260719","-4.714565",""
"Léléblé","","","","6.233107","-5.22341",""
"Mbattra","","","","5.965259","-4.132402",""
"Mbrimbo","","","","6.0269727","-4.8754824",""
"Monso Edi","","","","5.781112","-4.365126",""
"Moofoué","","","","6.11627","-4.738679",""
"M’bérié","","","","6.0281878","-4.1324587",""
"Ndénou","","","","6.170335","-5.029668",""
"Odogui","","","","5.626819","-4.202984",""
"Offa","","","","5.922415","-4.34689",""
"Ossohou","","","","5.5678223","-4.3621732",""
"Ouanguié","","","","5.863779","-4.229573",""
"Oulenzoué","","","","6.1484639","-4.2724845",""
"Oussou","","","","6.260572","-4.932716",""
"Ouéguié","","","","5.822858","-4.224685",""
"Poguié","","","","6.061214","-4.090034",""
"Racine","","","","5.992927","-4.26434",""
"Sahoua","","","","6.322042","-5.17464",""
"Singrobo","","","","6.093083","-4.920938",""
"Sokrogbo","","","","6.0482565","-4.9619853",""
"Séa Yambogo","","","","5.936569","-4.312482",""
"Tokohiri","","","","6.374267","-5.2006",""
"Tollakro","","","","6.367423","-5.174354",""
"Yaobou","","","","5.711503","-4.412738",""
"Abraco","","","","5.268886","-4.463005",""
"Adjacouti","","","","5.186416","-4.562286",""
"Adjué","","","","5.187621","-4.5478",""
"Adoumangan","","","","5.2056672","-4.3885432",""
"Agbaillé","","","","5.300681","-4.51631",""
"Akakro","","","","5.4778766","-4.5094319",""
"Ahua","","","","5.200339","-4.433045",""
"Akradio","","","","5.437189","-4.363534",""
"Akrou","","","","5.208137","-4.357199",""
"Allaba","","","","5.283662","-4.348592",""
"Armébé","","","","5.346931","-4.337793",""
"Avagou","","","","5.211318","-4.32612",""
"Bodou","","","","5.309811","-4.464851",""
"Bohn","","","","5.315776","-4.494811",""
"Bouboury","","","","5.338713","-4.459605",""
"Débrimou","","","","5.367161","-4.390176",""
"Gbougbo","","","","5.302285","-4.376853",""
"Grand-Jacques","","","","5.196926","-4.467526",""
"Kaka","","","","5.276984","-4.488948",""
"Lecré Oboka","","","","5.288941","-4.317462",""
"Mopoyem","","","","5.318593","-4.464904",""
"Ngatty","","","","5.2941507","-4.3429626",""
"N’Doumikro","","","","5.4694512","-4.5024167",""
"Opoyounem","","","","5.404085","-4.567352",""
"Orbaff","","","","5.401569","-4.413984",""
"Vieil Aklodj","","","","5.418658","-4.352415",""
"Ousrou","","","","5.409167","-4.514444",""
"Pass","","","","5.312671","-4.412785",""
"Sassako-Bégini","","","","5.216453","-4.277362",""
"Tabot Avagou","","","","5.259157","-4.329171",""
"Tiaha","","","","5.294268","-4.483189",""
"Vieux Ousrou","","","","5.415841","-4.53606",""
"Yassap A","","","","5.418617","-4.426103",""
"Yassap B","","","","5.406295","-4.434223",""
"Youhoulil","","","","5.422769","-4.487088",""
"Cosrou","","","","5.319061","-4.658889",""
"Nigui Assoko","","","","5.266925","-4.591106",""
"Nigui Nanon","","","","5.28087","-4.612762",""
"Nigui Saff","","","","5.2495299","-4.6147201",""
"Petit Badien","","","","5.256697","-4.639878",""
"Tiagba","","","","5.2606422","-4.7230991","4000"
"Adessé","","","","5.168175","-4.698866",""
"Amessandon","","","","5.1486874","-4.8336422",""
"Avadivry","","","","5.1605314","-4.7286719",""
"Azou","","","","5.2050188","-4.7453199",""
"Bahuama","","","","5.181529","-4.601941",""
"Béhiré","","","","5.1915333","-4.7283834",""
"Diatéké","","","","5.148767","-4.881152",""
"Emangbo","","","","5.466186","-4.578112",""
"Kouvé","","","","5.187212","-4.718746",""
"Mbokrou","","","","5.18488","-4.576363",""
"Nandibo 1","","","","5.2866923","-4.9244724",""
"Nianda","","","","5.5402998","-4.8950009",""
"Niangoussou","","","","5.15867","-4.757166",""
"Noumouzou","","","","5.14683","-4.913314",""
"Tabouttou","","","","5.191102","-4.740045",""
"Tamabo","","","","5.414899","-4.8190879",""
"Tiébiéssou","","","","5.3542415","-4.8901673",""
"Tiémé","","","","5.218952","-4.645545",""
"Téfrédji","","","","5.214795","-4.69807",""
"Vieux Badien","","","","5.365337","-4.617977",""
"George-Town","","","","4.6081169","-7.5393062",""
"Prollo","","","","4.4319456","-7.5387316",""
"Pata","","","","4.471805","-7.555237",""
"Boké","","","","4.404889","-7.375832",""
"Boubré ancien village","","","","4.3646046","-7.4850176",""
"Béhouin","","","","4.3816248","-7.4169683",""
"Dégné","","","","4.385684","-7.404197",""
"Gnakalipo","","","","4.3746361","-7.4432019",""
"Kleroké","","","","4.3779326","-7.4312683",""
"Soublaké","","","","4.3701395","-7.4553775",""
"Souké","","","","4.3801891","-7.4221332",""
"Yonaké","","","","4.3882708","-7.3996228",""
"Tatou","","","","4.586707","-7.382479",""
"BESREKE","","","","4.577859","-7.312783",""
"Béwé","","","","4.554226","-7.3718108",""
"Donié","","","","4.6858254","-7.4546322",""
"DJOUROU","","","","4.6643358","-7.3429026",""
"Gliké","","","","4.5097123","-7.2975758",""
"Gnagipo","","","","4.493176","-7.235751",""
"Gninaoloké","","","","4.6267594","-7.4030809",""
"Boubélé","","","","4.4868947","-7.2444434",""
"Iratéké","","","","4.7096688","-7.2572949",""
"Irodioké","","","","4.5452631","-7.3226739",""
"Kabiadioké","","","","4.5078629","-7.3072386",""
"Kanin","","","","4.4809703","-7.3116656",""
"Hyrré","","","","4.6496836","-7.3995868",""
"Déhié","","","","4.6370091","-7.3464067",""
"Pataké","","","","4.6180594","-7.242826",""
"Pounié 1","","","","4.53998","-7.3799076",""
"Tolou","","","","4.4709499","-7.2498535",""
"Wadébo","","","","4.5050699","-7.381511",""
"OUEDJIRE","","","","4.5622755","-7.3163063",""
"Ménéké","","","","4.5084689","-7.2797919",""
"Kouakou Koffikro","","","","7.1356184","-4.8390562",""
"Nda Akissikro","","","","7.1203364","-4.8053443",""
"Attékro","","","","7.166626","-4.8040456",""
"Nangokro","","","","7.126339","-4.7261829",""
"Alokokro","","","","7.1890303","-4.8441752",""
"Brou Totokro","","","","7.1650396","-4.8626034",""
"Broukro-Totokro 1","","","","7.1574505","-4.8670687",""
"Langui Kouadiokro","","","","7.1324318","-4.8756456",""
"Kouamé Akaffoukro","","","","7.1182556","-4.8625216",""
"Didiébou","","","","7.1239529","-4.8782587",""
"Kouakou Ebenikro","","","","7.0049955","-4.748616",""
"Bodo (Ahissan Bodokro)","","","","7.0741925","-4.7978189",""
"Groyaokro","","","","7.0690457","-4.7917934",""
"Ti-ngan Okoukro","","","","7.0231333","-4.8421237",""
"Kongué Kouadiokro","","","","7.0301359","-4.843415",""
"Glo Djekro","","","","7.2019112","-4.833207",""
"Labo","","","","7.2682384","-4.8668861",""
"Mafé","","","","7.343647","-5.0512936",""
"Ngom","","","","7.3667488","-5.0654075",""
"Allialikro","","","","7.3816434","-5.0405108",""
"Kongonou","","","","7.3272738","-5.0947448",""
"Bopri","","","","7.337145","-5.1022905",""
"Mbouédio","","","","7.217352","-5.1493567",""
"Kofiko","","","","7.196787","-5.1092065",""
"Assengou","","","","7.2072231","-5.0317462",""
"Bengbré","","","","7.3983696","-5.1446412",""
"Assabonou","","","","7.262685","-5.1058938",""
"Akoye Ndénou","","","","7.2384424","-5.071056",""
"Krou Okoukro","","","","7.3577247","-5.0248425",""
"Gomo","","","","7.4239254","-5.071979",""
"Aounyassou","","","","7.4310386","-5.0786516",""
"Kouakakro","","","","7.4465965","-5.0924602",""
"Kofikro","","","","7.461184","-5.1041413",""
"Adiassou","","","","7.4751163","-5.1003837",""
"Mébo","","","","7.4775891","-5.0874846",""
"Ndouakro","","","","7.480246","-5.125273",""
"Kanoua","","","","7.5257026","-5.1261549",""
"Atahou","","","","7.5559817","-5.0993108",""
"Hannié","","","","4.7031584","-6.96662",""
"Klotou","","","","4.5549241","-7.1876485",""
"Oulibio","","","","4.6456865","-7.0783331",""
"TEKOUEBO","","","","4.5448844","-7.1719467",""
"Oueoulo","","","","4.6666472","-7.0832066",""
"Ibo","","","","4.6075222","-7.2072034",""
"Irépwé","","","","4.5895956","-7.2017352",""
"NEHONIE","","","","4.550753","-7.2188785",""
"Pitiké","","","","4.5219136","-7.1844609",""
"Iboke wapo","","","","4.5987888","-7.2387951",""
"Ouéléké","","","","4.5341023","-7.2143618",""
"Dahoua","","","","4.595798","-6.983065",""
"VILLAGE ROC","","","","4.6195401","-6.9633317",""
"MANI BERREBY","","","","4.57194","-7.020154",""
"Langhassou","","","","7.7967817","-4.8661972",""
"Adikro","","","","7.7571672","-4.8520529",""
"Adikro-Foundi","","","","7.7509223","-4.8517087",""
"Somalassou","","","","7.7316464","-4.8287171",""
"Yapo Kouakoukro","","","","7.7300456","-4.8945296","500"
"Koblékro","","","","7.7034971","-4.9240426",""
"Tanou Sakassou","","","","7.6783578","-4.9319519",""
"Taki","","","","4.695568","-6.707923",""
"Dahio","","","","4.7743762","-7.530179",""
"Gniniourou","","","","4.7911616","-7.5370383",""
"Ibo","","","","4.7795741","-7.5323223",""
"Ngokro","","","","7.2685516","-5.0317248",""
"Bekouenkro","","","","7.2570311","-5.0420675",""
"Djé Nzoukre","","","","7.2232465","-4.9890809",""
"Ahoungnanou","","","","7.2014447","-4.9262918",""
"Asse Djekro","","","","7.1490742","-4.9524464",""
"Alaou","","","","7.1412197","-5.0348515",""
"Gbegbessou","","","","7.1078051","-4.9402916",""
"Assokro Ngressankro","","","","6.938847","-4.8932227",""
"Konankofikro","","","","6.9705075","-5.2452689",""
"Ndénou","","","","6.9705404","-5.2565025",""
"Attien Kouassikro","","","","7.0987655","-4.8716138",""
"Kouassi Nguessankro","","","","7.0600023","-4.8496295",""
"Nglobo","","","","7.0404934","-4.8427204",""
"Anouanzé Bokaha","","","","7.0086597","-4.8421933",""
"Yalombi Kouassékro","","","","6.9968666","-4.8463285",""
"Andokoi Kokrékro","","","","6.982503","-4.8393864",""
"Aman Pokoukro","","","","6.9415705","-4.7720939",""
"Kangrassou","","","","6.9367214","-4.8330371",""
"Nofoussou","","","","6.8317064","-4.711109",""
"Nziéssiéssou","","","","6.8266356","-4.7024066",""
"Kayabo","","","","6.8218454","-4.6731153",""
"Totokro","","","","6.8037113","-4.6204112",""
"Dani Ahoussoukro","","","","6.7977009","-4.7084148",""
"Adiakou Konankro","","","","6.772441","-4.6999117",""
"Tromabo","","","","6.7211427","-4.7089565",""
"Diakoubikro","","","","6.9404185","-4.7014611",""
"Bokakro","","","","6.9454623","-4.7021105",""
"Diangokokokro","","","","6.9546673","-4.6973587",""
"Langba","","","","6.9781763","-4.6869646",""
"Bokakro","","","","6.9297604","-4.6654275",""
"Koubikro","","","","6.9347949","-4.6401608",""
"Mbéri","","","","6.9580255","-4.6245825",""
"Tékikro","","","","7.0064531","-4.6215851",""
"Konan Lékikro","","","","6.9019312","-4.6302359",""
"Gazibouo","","","","6.3659822","-6.4910746",""
"Korébouo 2","","","","6.4445739","-6.3073204",""
"Loukouayo","","","","6.4598002","-6.2633904",""
"Degaullekro","","","","6.5522586","-6.2120495",""
"Anatolekro","","","","6.5369447","-6.2221502",""
"Yaokro","","","","6.5006174","-6.4637398",""
"Ouandahio","","","","6.4824896","-6.29747",""
"Zikibouo","","","","6.4786737","-6.327609",""
"Broma","","","","6.4837149","-6.38467",""
"Dagourahio","","","","6.4970124","-6.4373285",""
"Souafoué-Kan","","","","7.6728407","-5.5547124",""
"Assakra","","","","7.6941244","-5.4612372",""
"Golikro","","","","7.6706084","-5.4344355",""
"Assékro","","","","7.6697891","-5.4041381",""
"Yrassuénou","","Botro","","7.6926531","-5.3228901",""
"Grovéhio","","","","6.5223648","-6.30411",""
"Koukolaguie","","","","6.4968489","-6.4719876",""
"Pézoan","","","","6.459414","-6.5718106",""
"Dépa","","","","6.445442","-6.5480233",""
"Zéréguhé","","","","6.434477","-6.5376707",""
"Dribouo","","","","6.2720523","-6.3394668",""
"Otéoa","","","","6.2600241","-6.3573955",""
"Gazahio","","","","6.2350381","-6.3582915",""
"Beugrehoa","","","","6.2052804","-6.3384736",""
"Bagasséhoa","","","","6.1945306","-6.3585954",""
"Maiheoua","","","","6.2041953","-6.4594789",""
"Konédougou","","","","6.0394039","-6.6642794",""
"Biséréguhé","","","","6.1496189","-6.5317062",""
"Zakuéoua","","","","6.2502747","-6.5070576",""
"Kolabadoudou","","","","5.7336431","-6.6278337",""
"Robert porte","","","","5.6118668","-6.6012845",""
"Béwé","","","","4.766064","-7.476325",""
"Deblablè","","","","4.8486085","-7.482302",""
"Déhouninké","","","","4.7494935","-7.3925239",""
"Déwaké","","","","4.7784003","-7.478528",""
"Goutouké","","","","4.7364043","-7.3549276",""
"Néplou","","","","4.8274199","-7.3981167",""
"Podwé","","","","4.7304176","-7.3589659",""
"Siahé","","","","4.8797701","-7.4852991",""
"Sétoubé","","","","4.7522422","-7.5029572",""
"Andianou","","","","6.7186411","-4.640544",""
"Tangoumassou","","","","6.7369908","-4.672009",""
"Koffi Aoussoukro","","","","6.7331296","-4.6277004",""
"Aligérikoudiokro","","","","6.7492826","-4.6159834",""
"Booré Akpokro","","","","6.8072885","-4.5639773",""
"Ngassakro","","","","6.8375613","-4.4848479",""
"Kouakoubrouko","","","","6.8310633","-4.4823803",""
"Niamassou","","","","6.7424428","-4.6461317",""
"Bonikouassikro","","","","6.8632591","-4.5492125",""
"Dadié Kouassikro","","","","6.715403","-4.6113602",""
"Bocabo","","","","6.6916039","-4.5919124",""
"Koguinan","","","","6.6773636","-4.5699644",""
"Dida-N'Glossou","","","","6.441135","-4.7463054",""
"Bendressou","","","","6.5569908","-4.956761",""
"Tontonou","","","","6.5533842","-4.9198368",""
"Comékro","","","","6.5911728","-4.8505402",""
"Didakouadiokro","","","","6.4001784","-4.8213062",""
"Assakra","","","","6.3963102","-4.893809",""
"Lomo sud","","","","6.3832417","-4.977822",""
"Godibo","","","","6.2964157","-4.8098419",""
"Karékoa","","","","6.2178178","-4.8254848",""
"Adaou","","","","6.2771511","-4.8830729",""
"Ahouakro","","","","6.1295877","-4.8926053",""
"Assoumoukro","","","","6.4641435","-4.3738058",""
"Gramessabo","","","","6.4556471","-4.3894004",""
"Assié Akpessé","","","","6.4701979","-4.3393231",""
"Ahounan","","","","6.4957199","-4.355662",""
"Tiékou-Carrefour","","","","6.3588941","-4.2864383",""
"Kédjempo","","","","6.2363047","-4.2580151",""
"Brou-M'Po","","","","6.2110647","-4.2468428",""
"Kotimpo","","","","6.1790493","-4.2445995",""
"Banguié 2","","","","6.1739733","-4.3623216",""
"Allany","","","","6.1368849","-4.3343947",""
"Copa","","","","6.2436882","-4.1188889",""
"Duquesnes-Crémone","","","","6.1764612","-3.9071794",""
"Daguikoi","","","","6.2849806","-3.9804818",""
"Asseudji","","","","6.3283983","-3.9361274",""
"Amian Kouassikro","","","","6.4667706","-3.6417438",""
"Assakro","","","","6.5807313","-3.6320563",""
"N'Grakon","","","","6.6150509","-3.6358748",""
"Zonokoi","","","","6.418566","-3.6296096",""
"Adaou","","","","6.8031908","-5.0501942",""
"Abokouamékro","","","","6.8289149","-5.0553271",""
